"id","user_id","device_name","device_id","created_at","is_active"
"1","1","Test GPS Tracker","test_gps_engine","2025-12-25 18:38:19","1"
"id","device_id","user_id","latitude","longitude","satellites","recorded_at"
"103","1","1","13.02998600","80.24018100","9","2026-01-04 09:54:28"
"104","1","1","13.02998600","80.24018900","9","2026-01-04 09:54:41"
"105","1","1","13.02998700","80.24017300","9","2026-01-04 09:54:54"
"106","1","1","13.02998400","80.24015800","9","2026-01-04 09:55:07"
"107","1","1","13.02998400","80.24016600","9","2026-01-04 09:55:20"
"108","1","1","13.02998900","80.24017300","12","2026-01-04 09:55:34"
"109","1","1","13.02999400","80.24016600","13","2026-01-04 09:55:47"
"110","1","1","13.02999900","80.24015000","15","2026-01-04 09:56:00"
"111","1","1","13.03000100","80.24013500","15","2026-01-04 09:56:13"
"112","1","1","13.03000100","80.24013500","15","2026-01-04 09:56:26"
"113","1","1","13.03000100","80.24013500","17","2026-01-04 09:56:39"
"114","1","1","13.03000100","80.24013500","17","2026-01-04 09:56:52"
"115","1","1","13.03000000","80.24012800","17","2026-01-04 09:57:05"
"116","1","1","13.02999900","80.24012800","17","2026-01-04 09:57:18"
"117","1","1","13.02999900","80.24012000","17","2026-01-04 09:57:31"
"118","1","1","13.03000000","80.24012000","18","2026-01-04 09:57:44"
"119","1","1","13.03000000","80.24012000","18","2026-01-04 09:57:57"
"120","1","1","13.03000100","80.24012000","18","2026-01-04 09:58:11"
"121","1","1","13.03000200","80.24012000","18","2026-01-04 09:58:25"
"122","1","1","13.03000300","80.24011200","18","2026-01-04 09:58:38"
"123","1","1","13.03000300","80.24011200","18","2026-01-04 09:58:51"
"124","1","1","13.03000300","80.24012000","18","2026-01-04 09:59:04"
"125","1","1","13.03000400","80.24011200","18","2026-01-04 09:59:17"
"126","1","1","13.03000500","80.24011200","19","2026-01-04 09:59:30"
"127","1","1","13.03000500","80.24012000","19","2026-01-04 09:59:43"
"128","1","1","13.03000400","80.24012000","19","2026-01-04 09:59:56"
"129","1","1","13.03000200","80.24012000","19","2026-01-04 10:00:09"
"130","1","1","13.03000200","80.24012000","19","2026-01-04 10:00:22"
"131","1","1","13.03000500","80.24012000","19","2026-01-04 10:00:35"
"132","1","1","13.03000500","80.24012000","19","2026-01-04 10:00:48"
"133","1","1","13.03000700","80.24012000","20","2026-01-04 10:01:01"
"134","1","1","13.03000800","80.24012000","20","2026-01-04 10:01:14"
"135","1","1","13.03000900","80.24012000","20","2026-01-04 10:01:27"
"136","1","1","13.03001000","80.24012000","20","2026-01-04 10:01:40"
"137","1","1","13.03001000","80.24012000","20","2026-01-04 10:01:53"
"138","1","1","13.03001000","80.24012000","20","2026-01-04 10:02:07"
"139","1","1","13.03001100","80.24012000","20","2026-01-04 10:02:21"
"140","1","1","13.03001000","80.24012000","20","2026-01-04 10:02:34"
"141","1","1","13.03000900","80.24012000","21","2026-01-04 10:02:47"
"142","1","1","13.03000900","80.24011200","21","2026-01-04 10:03:00"
"143","1","1","13.03000900","80.24011200","22","2026-01-04 10:03:13"
"144","1","1","13.03000900","80.24011200","22","2026-01-04 10:03:26"
"145","1","1","13.03000900","80.24011200","22","2026-01-04 10:03:39"
"146","1","1","13.03000800","80.24011200","22","2026-01-04 10:03:53"
"147","1","1","13.03000700","80.24011200","22","2026-01-04 10:04:06"
"148","1","1","13.03000500","80.24011200","22","2026-01-04 10:04:19"
"149","1","1","13.03000500","80.24011200","22","2026-01-04 10:04:32"
"150","1","1","13.03000400","80.24011200","22","2026-01-04 10:04:45"
"151","1","1","12.97160000","77.59460000","8","2026-01-09 16:13:23"
"152","1","1","12.97160000","77.59460000","8","2026-01-09 16:14:37"
"153","1","1","13.03765400","80.24855000","5","2026-01-09 16:18:13"
"154","1","1","13.03764400","80.24852800","17","2026-01-09 16:18:27"
"155","1","1","13.03763600","80.24852000","17","2026-01-09 16:18:41"
"156","1","1","13.03763100","80.24852000","18","2026-01-09 16:18:54"
"157","1","1","13.03762800","80.24852000","18","2026-01-09 16:19:08"
"158","1","1","13.03762900","80.24852000","18","2026-01-09 16:19:22"
"159","1","1","13.03762900","80.24852000","18","2026-01-09 16:19:38"
"160","1","1","13.03763200","80.24852000","20","2026-01-09 16:19:51"
"161","1","1","13.03763300","80.24851200","20","2026-01-09 16:20:04"
"162","1","1","13.03763400","80.24851200","20","2026-01-09 16:20:17"
"163","1","1","13.03763600","80.24851200","20","2026-01-09 16:20:30"
"164","1","1","13.03763700","80.24851200","20","2026-01-09 16:20:43"
"165","1","1","13.03763700","80.24850500","20","2026-01-09 16:20:57"
"166","1","1","13.03763800","80.24850500","19","2026-01-09 16:21:10"
"167","1","1","13.03763700","80.24850500","19","2026-01-09 16:21:23"
"168","1","1","13.03763600","80.24850500","19","2026-01-09 16:21:36"
"169","1","1","13.03763500","80.24850500","18","2026-01-09 16:21:49"
"170","1","1","13.03762900","80.24850500","18","2026-01-09 16:22:02"
"171","1","1","13.03762400","80.24850500","19","2026-01-09 16:22:16"
"172","1","1","13.03766000","80.24851200","20","2026-01-09 16:22:30"
"173","1","1","13.03766300","80.24850500","19","2026-01-09 16:22:43"
"174","1","1","13.03767000","80.24850500","19","2026-01-09 16:22:58"
"175","1","1","13.03767200","80.24851200","19","2026-01-09 16:23:12"
"176","1","1","13.03767300","80.24851200","19","2026-01-09 16:23:27"
"177","1","1","13.03767500","80.24851200","20","2026-01-09 16:23:43"
"178","1","1","13.03767600","80.24851200","20","2026-01-09 16:23:58"
"179","1","1","13.03796100","80.24852000","11","2026-01-09 16:25:39"
"180","1","1","13.03786700","80.24868800","17","2026-01-09 16:25:52"
"181","1","1","13.03793800","80.24871800","17","2026-01-09 16:26:06"
"182","1","1","13.03799300","80.24875600","17","2026-01-09 16:26:20"
"183","1","1","13.03799700","80.24877200","18","2026-01-09 16:26:33"
"184","1","1","13.03801000","80.24879500","18","2026-01-09 16:26:46"
"185","1","1","13.03801300","80.24880200","19","2026-01-09 16:27:01"
"186","1","1","13.03805400","80.24879500","19","2026-01-09 16:27:14"
"187","1","1","13.03802300","80.24879500","18","2026-01-09 16:27:28"
"188","1","1","13.03798300","80.24878700","17","2026-01-09 16:27:42"
"189","1","1","13.03800600","80.24877900","17","2026-01-09 16:28:00"
"190","1","1","13.03811900","80.24877200","11","2026-01-09 16:28:15"
"191","1","1","13.03819800","80.24884800","15","2026-01-09 16:28:32"
"192","1","1","13.03811900","80.24888600","19","2026-01-09 16:28:49"
"193","1","1","13.03795400","80.24888600","19","2026-01-09 16:29:02"
"194","1","1","13.03794800","80.24881700","19","2026-01-09 16:29:17"
"195","1","1","13.03793200","80.24873400","0","2026-01-09 16:30:58"
"196","1","1","13.03793200","80.24873400","0","2026-01-09 16:31:16"
"197","1","1","13.03793200","80.24873400","0","2026-01-09 16:31:29"
"198","1","1","13.03761000","80.24878700","13","2026-01-09 16:31:43"
"199","1","1","13.03770900","80.24869500","18","2026-01-09 16:31:56"
"200","1","1","13.03786800","80.24856600","19","2026-01-09 16:32:10"
"201","1","1","13.03766300","80.24849700","7","2026-01-09 23:25:50"
"202","1","1","13.03764000","80.24849700","7","2026-01-09 23:26:04"
"203","1","1","13.03764200","80.24849700","9","2026-01-09 23:26:18"
"204","1","1","13.03764200","80.24849700","10","2026-01-09 23:26:32"
"205","1","1","13.03764300","80.24849700","10","2026-01-09 23:26:46"
"206","1","1","13.03764200","80.24849700","10","2026-01-09 23:26:59"
"207","1","1","13.03764200","80.24849700","13","2026-01-09 23:27:12"
"208","1","1","13.03763900","80.24849700","13","2026-01-09 23:27:26"
"209","1","1","13.03763600","80.24849700","13","2026-01-09 23:27:41"
"210","1","1","13.03763600","80.24849700","13","2026-01-09 23:27:54"
"211","1","1","13.03763600","80.24849700","13","2026-01-09 23:28:08"
"212","1","1","13.03763900","80.24850500","13","2026-01-09 23:28:21"
"213","1","1","13.03763900","80.24850500","13","2026-01-09 23:28:35"
"214","1","1","13.03764100","80.24850500","14","2026-01-09 23:28:48"
"215","1","1","13.03764300","80.24850500","16","2026-01-09 23:29:01"
"216","1","1","13.03782300","80.24923700","8","2026-01-10 02:04:36"
"217","1","1","13.03793700","80.24894700","10","2026-01-10 02:04:50"
"218","1","1","13.03796500","80.24881000","12","2026-01-10 02:05:05"
"219","1","1","13.03797900","80.24877200","13","2026-01-10 02:05:19"
"220","1","1","13.03800100","80.24877200","12","2026-01-10 02:05:32"
"221","1","1","13.03800500","80.24875600","14","2026-01-10 02:05:47"
"222","1","1","13.03801400","80.24872600","12","2026-01-10 02:06:01"
"223","1","1","13.03802600","80.24874100","15","2026-01-10 02:06:15"
"224","1","1","13.03799100","80.24894700","15","2026-01-10 02:06:28"
"225","1","1","13.03809700","80.24863400","0","2026-01-10 02:06:43"
"226","1","1","13.03854800","80.24894000","11","2026-01-10 02:06:57"
"227","1","1","13.03905900","80.24905400","15","2026-01-10 02:07:11"
"228","1","1","13.03900900","80.24957300","16","2026-01-10 02:07:24"
"229","1","1","13.03890100","80.25003100","16","2026-01-10 02:07:41"
"230","1","1","13.03874700","80.25099900","16","2026-01-10 02:07:55"
"231","1","1","13.03875400","80.25196800","14","2026-01-10 02:08:08"
"232","1","1","13.03857100","80.25292200","14","2026-01-10 02:08:23"
"233","1","1","13.03842400","80.25409700","14","2026-01-10 02:08:36"
"234","1","1","13.03831600","80.25490600","15","2026-01-10 02:08:50"
"235","1","1","13.03830300","80.25505800","15","2026-01-10 02:09:03"
"236","1","1","13.03829300","80.25511200","15","2026-01-10 02:09:16"
"237","1","1","13.03841700","80.25525700","12","2026-01-10 02:09:29"
"238","1","1","13.03839300","80.25521100","14","2026-01-10 02:09:42"
"239","1","1","13.03838900","80.25521100","12","2026-01-10 02:09:55"
"240","1","1","13.03838800","80.25521900","16","2026-01-10 02:10:09"
"241","1","1","13.03838600","80.25522600","17","2026-01-10 02:10:22"
"242","1","1","13.03838200","80.25522600","16","2026-01-10 02:10:35"
"243","1","1","13.03838100","80.25522600","16","2026-01-10 02:10:48"
"244","1","1","13.03838100","80.25522600","16","2026-01-10 02:11:01"
"245","1","1","13.03837900","80.25521900","18","2026-01-10 02:11:14"
"246","1","1","13.03837900","80.25521900","18","2026-01-10 02:11:28"
"247","1","1","13.03837800","80.25521900","18","2026-01-10 02:11:41"
"248","1","1","13.03837900","80.25521900","18","2026-01-10 02:11:54"
"249","1","1","13.03838100","80.25521900","18","2026-01-10 02:12:08"
"250","1","1","13.03838300","80.25521100","18","2026-01-10 02:12:21"
"251","1","1","13.03838300","80.25521100","18","2026-01-10 02:12:34"
"252","1","1","13.03838300","80.25521100","18","2026-01-10 02:12:47"
"253","1","1","13.03838300","80.25520300","18","2026-01-10 02:13:00"
"254","1","1","13.03838200","80.25520300","18","2026-01-10 02:13:13"
"255","1","1","13.03838100","80.25520300","17","2026-01-10 02:13:27"
"256","1","1","13.03837900","80.25520300","17","2026-01-10 02:13:40"
"257","1","1","13.03837800","80.25520300","17","2026-01-10 02:13:53"
"258","1","1","13.03837800","80.25519600","17","2026-01-10 02:14:06"
"259","1","1","13.03837700","80.25519600","18","2026-01-10 02:14:19"
"260","1","1","13.03837600","80.25519600","18","2026-01-10 02:14:33"
"261","1","1","13.03837700","80.25518800","18","2026-01-10 02:14:46"
"262","1","1","13.03837800","80.25518800","19","2026-01-10 02:14:59"
"263","1","1","13.03837900","80.25518800","19","2026-01-10 02:15:12"
"264","1","1","13.03838000","80.25518800","19","2026-01-10 02:15:25"
"265","1","1","13.03838000","80.25518800","19","2026-01-10 02:15:39"
"266","1","1","13.03837900","80.25518000","19","2026-01-10 02:15:52"
"267","1","1","13.03837800","80.25518000","18","2026-01-10 02:16:05"
"268","1","1","13.03837500","80.25518000","18","2026-01-10 02:16:18"
"269","1","1","13.03837600","80.25517300","18","2026-01-10 02:16:31"
"270","1","1","13.03837500","80.25517300","18","2026-01-10 02:16:44"
"271","1","1","13.03837100","80.25518000","19","2026-01-10 02:16:57"
"272","1","1","13.03836800","80.25518000","19","2026-01-10 02:17:31"
"273","1","1","13.03836700","80.25518800","18","2026-01-10 02:17:46"
"274","1","1","13.03836800","80.25518800","18","2026-01-10 02:17:59"
"275","1","1","13.03836900","80.25518800","18","2026-01-10 02:18:13"
"276","1","1","13.03837100","80.25518800","18","2026-01-10 02:18:26"
"277","1","1","13.03837300","80.25518800","18","2026-01-10 02:18:39"
"278","1","1","13.03837500","80.25518800","18","2026-01-10 02:18:52"
"279","1","1","13.03837500","80.25518800","18","2026-01-10 02:19:05"
"280","1","1","13.03837500","80.25518800","18","2026-01-10 02:19:19"
"281","1","1","13.03837400","80.25518800","18","2026-01-10 02:19:32"
"282","1","1","13.03837200","80.25518000","19","2026-01-10 02:19:45"
"283","1","1","13.03837100","80.25518000","19","2026-01-10 02:19:58"
"284","1","1","13.03837100","80.25518000","19","2026-01-10 02:20:11"
"285","1","1","13.03837200","80.25518000","19","2026-01-10 02:20:25"
"286","1","1","13.03837200","80.25518000","19","2026-01-10 02:20:38"
"287","1","1","13.03837200","80.25517300","19","2026-01-10 02:20:51"
"288","1","1","13.03837100","80.25517300","18","2026-01-10 02:21:04"
"289","1","1","13.03837100","80.25517300","16","2026-01-10 02:21:17"
"290","1","1","13.03837100","80.25517300","17","2026-01-10 02:21:30"
"291","1","1","13.03837000","80.25517300","18","2026-01-10 02:21:43"
"292","1","1","13.03836700","80.25517300","18","2026-01-10 02:21:57"
"293","1","1","13.03836500","80.25517300","18","2026-01-10 02:22:10"
"294","1","1","13.03836300","80.25517300","18","2026-01-10 02:22:23"
"295","1","1","13.03836300","80.25518000","19","2026-01-10 02:22:36"
"296","1","1","13.03836300","80.25518000","19","2026-01-10 02:22:50"
"297","1","1","13.03836300","80.25518000","19","2026-01-10 02:23:03"
"298","1","1","13.03836100","80.25517300","20","2026-01-10 02:23:16"
"299","1","1","13.03836100","80.25518000","19","2026-01-10 02:23:29"
"300","1","1","13.03836100","80.25518000","17","2026-01-10 02:23:42"
"301","1","1","13.03836100","80.25518000","17","2026-01-10 02:23:55"
"302","1","1","13.03836200","80.25518000","18","2026-01-10 02:24:08"
"303","1","1","13.03836200","80.25517300","19","2026-01-10 02:24:21"
"304","1","1","13.03836300","80.25518000","18","2026-01-10 02:24:34"
"305","1","1","13.03836300","80.25518000","18","2026-01-10 02:24:48"
"306","1","1","13.03836400","80.25518000","20","2026-01-10 02:25:01"
"307","1","1","13.03836500","80.25518000","20","2026-01-10 02:25:14"
"308","1","1","13.03836600","80.25518000","20","2026-01-10 02:25:27"
"309","1","1","13.03836700","80.25518000","20","2026-01-10 02:25:40"
"310","1","1","13.03836600","80.25518000","19","2026-01-10 02:25:53"
"311","1","1","13.03836500","80.25518000","19","2026-01-10 02:26:06"
"312","1","1","13.03836500","80.25518000","19","2026-01-10 02:26:19"
"313","1","1","13.03836500","80.25518000","19","2026-01-10 02:26:33"
"314","1","1","13.03836500","80.25518000","18","2026-01-10 02:26:46"
"315","1","1","13.03836400","80.25518000","18","2026-01-10 02:26:59"
"316","1","1","13.03836400","80.25518000","19","2026-01-10 02:27:12"
"317","1","1","13.03836400","80.25518000","19","2026-01-10 02:27:25"
"318","1","1","13.03836300","80.25518000","19","2026-01-10 02:27:39"
"319","1","1","13.03836300","80.25518000","19","2026-01-10 02:27:52"
"320","1","1","13.03836300","80.25518000","19","2026-01-10 02:28:05"
"321","1","1","13.03836300","80.25517300","19","2026-01-10 02:28:18"
"322","1","1","13.03836300","80.25518000","19","2026-01-10 02:28:31"
"323","1","1","13.03836300","80.25518000","18","2026-01-10 02:28:44"
"324","1","1","13.03836300","80.25518000","18","2026-01-10 02:28:57"
"325","1","1","13.03836400","80.25518000","19","2026-01-10 02:29:11"
"326","1","1","13.03836500","80.25518000","20","2026-01-10 02:29:24"
"327","1","1","13.03836500","80.25518000","20","2026-01-10 02:29:37"
"328","1","1","13.03836400","80.25518000","20","2026-01-10 02:29:50"
"329","1","1","13.03836400","80.25518000","19","2026-01-10 02:30:04"
"330","1","1","13.03836400","80.25518000","19","2026-01-10 02:30:17"
"331","1","1","13.03836300","80.25518000","19","2026-01-10 02:30:30"
"332","1","1","13.03836300","80.25518000","19","2026-01-10 02:30:43"
"333","1","1","13.03836200","80.25518000","18","2026-01-10 02:30:56"
"334","1","1","13.03836300","80.25518000","18","2026-01-10 02:31:10"
"335","1","1","13.03836300","80.25518000","19","2026-01-10 02:31:23"
"336","1","1","13.03836300","80.25518000","19","2026-01-10 02:31:36"
"337","1","1","13.03836300","80.25518000","19","2026-01-10 02:31:49"
"338","1","1","13.03836400","80.25518800","19","2026-01-10 02:32:03"
"339","1","1","13.03836500","80.25518800","18","2026-01-10 02:32:16"
"340","1","1","13.03836500","80.25518800","19","2026-01-10 02:32:29"
"341","1","1","13.03836500","80.25518800","20","2026-01-10 02:32:43"
"342","1","1","13.03836400","80.25518800","20","2026-01-10 02:32:56"
"343","1","1","13.03836500","80.25518800","20","2026-01-10 02:33:09"
"344","1","1","13.03836600","80.25518800","20","2026-01-10 02:33:22"
"345","1","1","13.03836600","80.25518800","20","2026-01-10 02:33:35"
"346","1","1","13.03836600","80.25518800","20","2026-01-10 02:33:48"
"347","1","1","13.03836600","80.25518800","20","2026-01-10 02:34:02"
"348","1","1","13.03836600","80.25518800","20","2026-01-10 02:34:15"
"349","1","1","13.03836500","80.25518000","21","2026-01-10 02:34:28"
"350","1","1","13.03836400","80.25518000","21","2026-01-10 02:34:41"
"351","1","1","13.03836400","80.25518000","21","2026-01-10 02:34:55"
"352","1","1","13.03836300","80.25518000","21","2026-01-10 02:35:08"
"353","1","1","13.03836300","80.25518000","21","2026-01-10 02:35:21"
"354","1","1","13.03836300","80.25518000","21","2026-01-10 02:35:34"
"355","1","1","13.03836300","80.25518000","20","2026-01-10 02:35:47"
"356","1","1","13.03836300","80.25518000","20","2026-01-10 02:36:00"
"357","1","1","13.03836400","80.25518000","20","2026-01-10 02:36:13"
"358","1","1","13.03836500","80.25518000","19","2026-01-10 02:36:26"
"359","1","1","13.03836600","80.25518000","19","2026-01-10 02:36:40"
"360","1","1","13.03836800","80.25518000","19","2026-01-10 02:36:53"
"361","1","1","13.03837000","80.25517300","19","2026-01-10 02:37:06"
"362","1","1","13.03837100","80.25517300","20","2026-01-10 02:37:20"
"363","1","1","13.03837300","80.25517300","20","2026-01-10 02:37:33"
"364","1","1","13.03837500","80.25517300","20","2026-01-10 02:37:46"
"365","1","1","13.03837500","80.25517300","20","2026-01-10 02:37:59"
"366","1","1","13.03837500","80.25517300","20","2026-01-10 02:38:12"
"367","1","1","13.03837500","80.25518000","20","2026-01-10 02:38:25"
"368","1","1","13.03837400","80.25518000","20","2026-01-10 02:38:38"
"369","1","1","13.03837400","80.25518000","20","2026-01-10 02:38:51"
"370","1","1","13.03837300","80.25518000","20","2026-01-10 02:39:05"
"371","1","1","13.03837200","80.25518000","20","2026-01-10 02:39:18"
"372","1","1","13.03837100","80.25518000","20","2026-01-10 02:39:31"
"373","1","1","13.03837000","80.25517300","20","2026-01-10 02:39:44"
"374","1","1","13.03837000","80.25517300","20","2026-01-10 02:39:57"
"375","1","1","13.03837000","80.25517300","21","2026-01-10 02:40:10"
"376","1","1","13.03837000","80.25517300","20","2026-01-10 02:40:23"
"377","1","1","13.03837100","80.25517300","21","2026-01-10 02:40:36"
"378","1","1","13.03837100","80.25517300","20","2026-01-10 02:40:49"
"379","1","1","13.03837000","80.25517300","21","2026-01-10 02:41:03"
"380","1","1","13.03837000","80.25517300","19","2026-01-10 02:41:16"
"381","1","1","13.03836800","80.25517300","19","2026-01-10 02:41:29"
"382","1","1","13.03836700","80.25517300","19","2026-01-10 02:41:42"
"383","1","1","13.03836600","80.25517300","19","2026-01-10 02:41:56"
"384","1","1","13.03836600","80.25517300","20","2026-01-10 02:42:09"
"385","1","1","13.03836500","80.25517300","20","2026-01-10 02:42:22"
